category,問題類別,變形問題,SQL1,SQL2,SQL3
C,在[時間][類別]刷卡紀錄,我需要查看[時間]的[類別]消費記錄。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]於[類別]的刷卡金額是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,我在[時間]時，針對[類別]的消費總共支出了多少錢財？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,[時間]期間，我在[類別]方面的總開支金額是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,回想當時的情景，我在[時間]用於[類別]的支出，一共掏腰包了多少錢？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,有關我在[時間]在[類別]上的消費情況，總計付出了多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,我於[時間]時，針對[類別]的需求投入了多少金錢？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,那次在[時間]期間，我為了[類別]的項目，總計支付了多少費用？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,[時間]當下，我在[類別]方面的總消費數額是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]的那個時候，我為滿足[類別]的需求一共花掉了多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間][類別]刷卡紀錄有哪些？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,可以告訴我在[時間]的[類別]支出總數嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,查詢[時間]期間的[類別]花費數據。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,請提供[時間]在[類別]的所有支出記錄。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,我想知道在[時間]的[類別]消費總額。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]時期，我針對[類別]的消費金額是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,想查詢在[時間]為[類別]花了多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,請幫我確認[時間]的[類別]總開銷是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]，我在[類別]上的總支付金額是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,統計一下[時間]的[類別]消費。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,想要知道我在[時間]的[類別]消費記錄嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]於[類別]的花費情況如何？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]我為[類別]花了多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,請提供[時間]的[類別]總花費報告。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,我想查詢在[時間]於[類別]上的消費狀況。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,[時間]我在[類別]的花費明細？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,查看[時間]期間[類別]的支出數據。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
